u	v	y
-0.21448464446362955	0.7926582079281115	-0.8488031088138703
-0.23823618172865554	0.7856371475677764	-0.8361741242034749
-0.26175940574016715	0.7779047551456614	-0.8220229349126985
-0.285033024107253	0.7694684128803186	-0.8063784917566486
-0.3080359819555063	0.760336139997044	-0.7892981388525622
-0.3307474809740694	0.7505165851190964	-0.7708716480585555
-0.3531469982198136	0.7400190180897323	-0.7512243291595789
-0.37521430466176453	0.7288533212327354	-0.7305190506454976
-0.39692948344890694	0.7170299800597167	-0.7089570567983022
-0.41827294788498354	0.7045600734328641	-0.6867775261471474
-0.43922545909397115	0.6914552631924065	-0.6642558800991634
-0.4597681433603573	0.6777277832584716	-0.6417009137002329
-0.4798825091285874	0.663390428217513	-0.6194508774689609
-0.4995504636463207	0.6484565414039799	-0.5978686844826236
-0.5187543292366191	0.6329400024882627	-0.5773364452838501
-0.5374768591843151	0.6168552145825318	-0.55824954065923
-0.555701253222369	0.6002170908763896	-0.5410104263200861
-0.5734111726043072	0.5830410408147277	-0.5260223231741669
-0.5905907547491479	0.5653429558306612	-0.5136828833249215
-0.6072246274458071	0.547139194646643	-0.5043778382131336
-0.6232979226041537	0.5284465681574546	-0.4984745362818096
-0.6387962895404904	0.5092823239089741	-0.49631516969551687
-0.6537059077855857	0.48966413018704424	-0.4982093809488892
-0.6680134994037803	0.46961005973118203	-0.5044258399935058
-0.6817063408122563	0.44913857308806127	-0.5151823015165347
-0.694772274089909	0.4282685016201508	-0.530633602439272
-0.7071997177658031	0.4070190301851098	-0.5508570554780244
-0.7189776770776114	0.38540967950192556	-0.5758347514551059
-0.7300957536910063	0.3634602882199125	-0.6054324184184077
-0.7405441548713724	0.34119099470712966	-0.6393747181208638
-0.7503137020997823	0.3186222185748816	-0.6772172084117939
-0.7593958391256674	0.2957746419552531	-0.7183156793331976
-0.7677826394491017	0.27266919054889477	-0.7617941904833313
-0.7754668132262066	0.2493270144603349	-0.8065138950544681
-0.7824417135916402	0.22576946883844426	-0.8510456109674513
-0.7887013423927041	0.20201809433977685	-0.893650044685797
-0.7942403553301635	0.17809459743256245	-0.9322705077647171
-0.799054066501348	0.15402083055951268	-0.9645437692254231
-0.803138452341732	0.1298187721774155	-0.9878351954564809
-0.8064901549616741	0.10551050669184778	-0.9993043425409082
-0.8091064848755791	0.08111820430532532	-0.9960064584759449
-0.810985423121312	0.05666410079718167	-0.9750337011484124
-0.8121256227682095	0.032170477253756505	-0.9336970996210052
-0.8125264098126362	0.007659639767254499	-0.869746291459674
-0.8121877834605603	-0.016846100878168336	-0.7816189198893397
-0.8111104157971961	-0.041324449514591056	-0.6687055444983704
-0.8092956508443139	-0.06575314687435929	-0.5316095355353881
-0.8067455030063784	-0.09010998983140658	-0.3723754794298204
-0.8034626549072275	-0.11437285158156019	-0.19465514871881756
-0.7994504546195637	-0.13851970174342906	-0.0037782440534906573
-0.7947129122900752	-0.16252862636163382	0.19330296961290488
-0.7892546961635616	-0.18637784779421293	0.38821945634340155
-0.7830811280099741	-0.21004574446615507	0.571554383373591
-0.7761981779588266	-0.23351087047115826	0.733371793378444
-0.7686124587459864	-0.2567519750037864	0.8638818449163456
-0.7603312193783391	-0.2797480216045298	0.9541985915576653
-0.7513623382224279	-0.3024782072001893	0.9971270270287967
-0.7417143155235963	-0.3249219809225005	0.9879018288794639
-0.7313962653627535	-0.34705906268787906	0.9247940260244273
-0.7204179070583683	-0.3688694615214927	0.8095060555182014
-0.7087895560217518	-0.3903334936091915	0.6472913445611735
-0.6965221140742779	-0.41143180006087227	0.44676083955443363
-0.6836270592355869	-0.43214536436933637	0.21937306951327307
-0.6701164349923191	-0.45245552954889356	-0.02135802098026959
-0.6560028390574635	-0.47234401493818434	-0.26086752845293587
-0.6412994116307186	-0.4917929326522202	-0.48465816937401124
-0.6260198231708899	-0.5107848036687028	-0.6794186946823395
-0.6101782616916175	-0.529302573534272	-0.8340266551486953
-0.5937894195923077	-0.5473296276764736	-0.9403341652806381
-0.5768684800364132	-0.564849806307796	-0.9936626615293588
-0.55943110288975	-0.5818474189083279	-0.9929689513465734
-0.5414934102318374	-0.5983072582741068	-0.940684494282708
-0.5230719714536565	-0.6142146141185806	-0.8422669356959624
-0.5041837879556437	-0.6295552862149819	-0.7055322787226547
-0.48484627745997505	-0.6443155970679443	-0.5398541925185184
-0.4650772579516718	-0.6584824041030007	-0.3553223643277694
-0.44489493126333823	-0.6720431113631101	-0.16194518635184113
-0.424317866318568	-0.6849856807018625	0.031034134038752815
-0.40336498204957366	-0.6972986424633343	0.21566117959636708
-0.3820555300046216	-0.7089711056392106	0.38561110985876196
-0.36040907666134236	-0.7199927674941331	0.536346934562564
-0.33844548546216663	-0.7303539226507755	0.6651142034676912
-0.31618489858829407	-0.7400454716266905	0.7708038555252906
-0.29364771848903914	-0.7490589288153612	0.8537215301047875
-0.2708545891833887	-0.7573864299045205	0.915302479420608
-0.24782637735095947	-0.765020738725239	0.9578075333953798
-0.2245841532296759	-0.7719552535258262	0.9840288819877899
-0.20114917133760077	-0.7781840126651418	0.9970262994952492
-0.177542851036651	-0.7837016997203875	0.999906172559561
-0.15378675695587699	-0.7885036480050502	0.9956482962733635
-0.1299025792922552	-0.7925858444931618	0.986979474384981
-0.10591211400696887	-0.7959449331465993	0.976288751301703
-0.08183724293526178	-0.7985782176426957	0.9655765906249465
-0.057699913828017854	-0.8004836634999735	0.9564292906586412
-0.033522120343251145	-0.8016598996003675	0.9500100936104854
-0.009325882005809189	-0.8021062191068471	0.9470594855027777
0.014866775846569494	-0.8018225797759091	0.9478988122001101
0.03903384211242031	-0.8008096036649517	0.9524333226529381
0.06315333995284653	-0.7990685762351016	0.9601529209497821
0.08720334677662173	-0.7966014448506076	0.9701311369514648
0.11116201416592741	-0.7934108166764747	0.9810250064618362
0.13500758772471114	-0.7894999559765392	0.9910805768938585
0.1587184268314979	-0.7848727808147594	0.9981504845751404
0.18227302427881598	-0.7795338591630123	0.9997312998112443
0.20565002578141328	-0.7734884044192286	0.9930288693598626
0.22882824933547183	-0.7667422703402678	0.9750594299885618
0.25178670441142337	-0.759301945394396	0.9427925467747751
0.2745046109628228	-0.7511745465388409	0.8933387270547597
0.2969614182341641	-0.7423678124283485	0.8241797875472916
0.31913682335060994	-0.7328900960612051	0.7334338337920177
0.3410107896727477	-0.7227503568697305	0.6201394607380947
0.362563564899868	-0.7119581522626844	0.484536245128433
0.38377569890535224	-0.7005236286275839	0.32831183865088265
0.4046280612881023	-0.6884575118013763	0.15478128586555276
0.4251018586241191	-0.6757710970184365	-0.031037049053004036
0.4451786514027621	-0.6624762383452563	-0.2224811636154732
0.46484037063234146	-0.6485853376117447	-0.4114641510859234
0.4840693341001396	-0.6341113328494461	-0.5888612898857888
0.5028482622722312	-0.6190676862474417	-0.7450562185632295
0.5211602938187611	-0.6034683716371765	-0.8706158550750558
0.5389890007508097	-0.5873278615177858	-0.9570429282638939
0.5563184031551963	-0.570661113634005	-0.9975377537009675
0.5731329835140079	-0.5534835571191167	-0.9876904442480842
0.5894177005960953	-0.5358110782156973	-0.9260236799049588
0.6051580029079919	-0.5176600055874845	-0.8143158115454462
0.6203398416923517	-0.49904709523581925	-0.657654123610469
0.6349496834621906	-0.47998951503470527	-0.4641964370029334
0.6489745220598222	-0.460504828898687	-0.2446522462588965
0.6624018902297406	-0.4406109805981418	-0.011527607917334017
0.675219870695111	-0.42032627723696064	0.2217938235106842
0.6874171067280925	-0.39966937240775413	0.44204207383284716
0.6989828122045876	-0.3786592490401241	0.6370255774339822
0.7099067811345267	-0.3573152019577729	0.7964758550493921
0.7201793966593005	-0.33565682016042586	0.9126955497396236
0.729791639508369	-0.31370396884692525	0.9809587912199147
0.7387350959076731	-0.29147677119588805	0.9996430167488782
0.7470019649328739	-0.2689955899207407	0.9701016757008093
0.7545850653010523	-0.2462810086159313	0.8963136029603004
0.7614778415949287	-0.223353812911498	0.7843641866207909
0.7676743699142399	-0.20023497145319533	0.6418240873247876
0.7731693629494196	-0.17694561672558257	0.4770929739555797
0.7779581744732348	-0.15350702573566757	0.29876960311484196
0.7820368032466106	-0.12994060057465137	0.11509759171346719
0.7854018963353525	-0.1062678488756649	-0.06647912271045514
0.7880507518350616	-0.08251036418524911	-0.23963340050926984
0.7899813210020596	-0.05868980626649104	-0.3993419214422688
0.791192209788668	-0.03482788135188008	-0.5419517692903917
0.7916826797817631	-0.010946322363734535	-0.6651450150981243
0.7914526485440382	0.012933130879624053	-0.7678247515845683
0.7905026893579705	0.03678875145401903	-0.8499476061858263
0.7888340303730254	0.060598845097871175	-0.9123265518808247
0.7864485531571734	0.08434176994089042	-0.9564246679604701
0.7833487906543434	0.10799595617516103	-0.9841562148973451
0.7795379245499666	0.1315399256506791	-0.9977067178966316
0.775019782047308	0.15495231137757873	-0.9993792785110828
0.7697988320578285	0.1782118769172788	-0.991470442013277
0.7638801808093212	0.20129753564504857	-0.976175851303066
0.757269566876136	0.22418836986642385	-0.9555236789925619
0.7499733556362957	0.24686364977019878	-0.9313324019735012
0.7419985331608384	0.26930285220082	-0.9051887524715504
0.7333526995412548	0.2914856792331309	-0.878441498094613
0.7240440616613484	0.31339207653274503	-0.85220691632698
0.7140814254204035	0.3350022514853673	-0.8273822944161072
0.7034741874150258	0.35629669107867357	-0.8046643847930702
0.6922323260874581	0.377256179520682	-0.7845703873959782
0.6803663923487686	0.3978618155785707	-0.7674596486285045
0.6678874996856435	0.4180950296224356	-0.7535548208423324
0.6548073137600993	0.43793760035853163	-0.7429616938686205
0.6411380415118321	0.45737167123693667	-0.7356872831475856
0.626892419773358	0.4763797665188977	-0.7316560391581214
0.6120837034085777	0.4949448069893705	-0.7307242380705858
0.5967256529857934	0.5130501253006396	-0.7326927352083793
0.5808325219966439	0.530679480933237	-0.7373183238631338
0.564419043632819	0.5478170747607304	-0.7443239553292154
0.5475004171328182	0.5644475632053232	-0.7534080542084864
0.5300922937114034	0.5805560719715862	-0.7642531175932544
0.5122107620847655	0.5961282093460307	-0.7765337279371495
0.4938723336047873	0.6111500790506365	-0.7899240461677568
0.4750939270161401	0.6256082926388571	-0.8041047912977104
0.45589285285027653	0.6394899814230517	-0.8187696612969935
0.4362867974707166	0.6527828079227195	-0.8336311114971671
0.41629380678432826	0.6654749768233598	-0.8484253838268732
0.3959322696336018	0.6775552454362288	-0.8629166735953941
0.37522090088519966	0.6890129336497222	-0.87690032967988
0.3541787242303344	0.6998379333635848	-0.8902050068381807
0.3328250547127783	0.7100207173976193	-0.9026937224400818
0.3111794810005511	0.7195523478670502	-0.9142638104963389
0.28926184741756206	0.7284244840171892	-0.9248458095092884
0.26709223575165036	0.7366293895105569	-0.9344013635324221
0.24469094685580908	0.744159939160064	-0.942920254531949
0.22207848205926778	0.7510096251024718	-0.9504167160365559
0.199275524405635	0.7571725624067301	-0.9569252013687473
0.17630291973516785	0.762643494112413	-0.962495793629605
0.1531816576284681	0.767417795693949	-0.9671894490894277
0.12993285222913498	0.7714914789468553	-0.9710732614844594
0.10657772296271036	0.7748611952927682	-0.9742159232333396
0.08313757516967553	0.7775242385005235	-0.9766835423703945
0.05963378067018235	0.7794785468211178	-0.978535952732796
0.036087758278054625	0.7807227045349223	-0.9798236312066572
0.012520954282135411	0.7812559429100114	-0.9805853109438035
-0.011045177087575506	0.7810781405710621	-0.9808463543686734
-0.034589193190891966	0.780189823278767	-0.9806179250931086
-0.0580896824879335	0.7785921631202809	-0.9798969737977177
-0.08152528401138094	0.7762869771117229	-0.978667029718172
-0.10487470678263203	0.7732767252143216	-0.9768997664491682
-0.1281167491543969	0.769564507766297	-0.9745572881936604
-0.15123031806204992	0.7651540623331224	-0.9715950603030628
-0.17419444816625862	0.7600497599793355	-0.9679653861606381
-0.1969883208696253	0.7542566009655682	-0.9636213116316193
-0.21959128318990317	0.7477802098750423	-0.9585208192278114
-0.24198286647286613	0.7406268301742239	-0.952631157875675
-0.26414280492776554	0.7328033182129016	-0.9459331419857595
-0.286051053968626	0.724317136669427	-0.9384252466943948
-0.3076878083447755	0.7151763474473759	-0.930127325854211
-0.3290335200442132	0.7053896040303735	-0.9210837864382649
-0.3500689159536285	0.6949661433023232	-0.9113660678434794
-0.3707750152591207	0.6839157768407624	-0.901074296837446
-0.3911331465719078	0.6722488816915383	-0.8903380175614036
-0.41112496476357474	0.6599763906334716	-0.8793159293153114
-0.43073246749568295	0.6471097819421333	-0.8681946003865377
-0.4499380114288473	0.6336610686623083	-0.8571861610360191
-0.4687243280966899	0.6196427873991673	-0.8465250097862411
-0.487074539430388	0.6050679866385983	-0.836463591299194
-0.504972172919864	0.5899502146075722	-0.8272673187314038
-0.5224011763979984	0.574303506685833	-0.8192087165828632
-0.5393459324346012	0.5581423723806006	-0.8125608508157867
-0.5557912723272357	0.5414817818763747	-0.8075900917578791
-0.5717224896763662	0.5243371521722977	-0.8045482237768249
-0.5871253535326816	0.5067243328199145	-0.8036638771483514
-0.601986121104848	0.48865959127451797	-0.8051332166461883
-0.6162915500163427	0.47015959787361394	-0.8091097842794123
-0.6300289101004484	0.4512414104563775	-0.8156933677115483
-0.6431859947228983	0.43192245863828393	-0.8249177597709305
-0.6557511316221143	0.41222052775541734	-0.8367372975565518
-0.6677131932574276	0.39215374249321033	-0.8510121319685049
-0.6790616066560587	0.37174055021478	-0.8674922900961878
-0.6897863627502506	0.35099970400403147	-0.8858007630881185
-0.6998780251962138	0.3299502454392763	-0.9054160883169363
-0.7093277386671804	0.3086114871130967	-0.9256552007425184
-0.7181272366132853	0.28700299491449754	-0.9456577025958414
-0.7262688484814359	0.26514457008970527	-0.9643731327354247
-0.7337455063889674	0.2430562310978561	-0.9805532857103882
-0.7405507512451809	0.22075819527844356	-0.9927520995264751
-0.7466787383155559	0.1982708603471441	-0.9993360468218537
-0.7521242422238428	0.175614785736957	-0.9985082541887343
-0.7568826613877301	0.1528106738018745	-0.9883496481031044
-0.7609500218843988	0.1298793509000881	-0.9668801786489554
-0.7643229807426994	0.10684174837412001	-0.9321424938822916
-0.7669988286592635	0.08371888344525147	-0.8823092270605486
-0.768975492136383	0.060531840039577574	-0.8158132436611658
-0.7702515350399883	0.037301749563371234	-0.7314977564140506
-0.7708261595766289	0.014049771645095268	-0.6287802168814152
-0.7706992066888546	-0.009202925138272835	-0.5078205008108663
-0.7698711558689427	-0.0324351825330854	-0.3696804162135823
-0.768343124391441	-0.055625871861488145	-0.2164584013590835
-0.7661168659655255	-0.07875391323698418	-0.051380978289623624
-0.7631947688087017	-0.10179829472562311	0.12116831688957597
-0.7595798531439018	-0.12473809143539794	0.29570060945210713
-0.755275768122556	-0.14755248451650674	0.4657683471672504
-0.7502867881767377	-0.17022078005522748	0.6242148893751189
-0.7446178088039952	-0.19272242784425772	0.7635259175114936
-0.7382743417890097	-0.2150370400124956	0.8762704639796449
-0.7312625098667146	-0.23714440949737153	0.9556072442273068
-0.723589040832028	-0.2590245283429961	0.9958202993563834
-0.7152612611018506	-0.28065760580755345	0.9928384354955908
-0.7062870887354691	-0.302024086263554	0.9446873402773079
-0.6966750259200072	-0.32310466687475664	0.8518230636846404
-0.6864341509280385	-0.3438803150337826	0.7173016936659805
-0.6755741095549617	-0.364332285544668	0.5467526200059801
-0.6641051060442007	-0.38444213753484613	0.3481408545364418
-0.6520378935087616	-0.40419175108129896	0.13132557365957276
-0.6393837638581256	-0.4235633435358938	-0.09255529645606705
-0.626154537239909	-0.4425394855351926	-0.31182409183899695
-0.612362551006154	-0.46110311668032683	-0.5150602192595197
-0.5980206482145475	-0.4792375608728264	-0.6918810011981702
-0.5831421656752539	-0.49692654129264974	-0.8336336568924848
-0.5677409215545555	-0.5141541950048759	-0.9339352269472937
-0.5518312025466946	-0.5309050871821003	-0.9890144908557087
-0.5354277506259443	-0.5471642249296387	-0.9978322603614951
-0.5185457493911197	-0.5629170707012433	-0.9619807064665402
-0.5012008100151686	-0.578149555293326	-0.8853852756866823
-0.48340895681292767	-0.5928480904060026	-0.7738513358616418
-0.46518661244021603	-0.6069995807598946	-0.6345098618270619
-0.4465505827381331	-0.6205914357577129	-0.4752212318417595
-0.42751804123640713	-0.6336115806803685	-0.3039937237364896
-0.4081065133300762	-0.6460484674076482	-0.12846475139374114
-0.3883338601442338	-0.6578910846538389	0.044519855154425116
-0.36821826210144853	-0.6691289677094002	0.20920795613690482
-0.3477782022072202	-0.6797522076799123	0.36111862820929425
-0.32703244906868195	-0.6897514602142518	0.4971018656408892
-0.3060000396621463	-0.6991179537143063	0.615296870548366
-0.2847002618654541	-0.7078434970189575	0.7150113927736838
-0.26315263677098716	-0.7159204865556947	0.7965470489982968
-0.24137690079566018	-0.7233419129535754	0.8609949293207081
-0.21939298760428785	-0.7301013671118008	0.9100228561997026
-0.19722100986277905	-0.7361930457186965	0.9456712715367738
-0.174881240838042	-0.7416117562163042	0.970169730638192
-0.15239409586125105	-0.7463529212064121	0.9857810746573515
-0.12978011367153347	-0.7504125822942703	0.9946760403197583
-0.10705993765708781	-0.7537874033667978	0.9988376484609327
-0.08425429701087203	-0.75647467330259	0.9999923112452715
-0.06138398781806377	-0.7584723081115587	0.999563191829572
-0.03846985409254701	-0.7597788525025545	0.9986408268439706
-0.01553276877971813	-0.7603934808778429	0.9979662198638052
0.007406385257075073	-0.7603159977538327	0.9979223576134602
0.030326734249141535	-0.7595468376079711	0.9985312233451081
0.05320743251679238	-0.7580870641522475	0.9994547364308933
0.07602768142813945	-0.7559383690342678	0.9999995062275983
0.0987667483051044	-0.7531030699673837	0.9991267371872784
0.12140398525945251	-0.749584108291877	0.9954699489133507
0.14391884794173868	-0.7453850459697202	0.9873642593412664
0.16629091418614064	-0.7405100620159457	0.9728916866848034
0.18849990253425905	-0.73496394837017	0.9499471069678564
0.2105256906210819	-0.7287521052123238	0.9163290048553796
0.23234833340644712	-0.721880535727149	0.869857838059153
0.253948081235479	-0.714355840322517	0.8085226089427519
0.27530539771168133	-0.7061852103071082	0.7306530962169889
0.2964009773664061	-0.6973764210335346	0.635111266637031
0.3172157631088945	-0.68793782451336	0.5214909437636983
0.33773096344094145	-0.67787834151109	0.3903103172793485
0.35792806942073496	-0.6672074531245644	0.2431779554010195
0.3777888713605549	-0.6559351918596832	0.08291037200789489
0.3972954752431711	-0.6440721322079173	-0.08642134052429304
0.41643031884233334	-0.6316293807353336	-0.2595361159970395
0.4351761875326037	-0.6186185656925473	-0.4300937430972331
0.4535162297744605	-0.605051826155225	-0.590958446737119
0.47143397226073946	-0.5909418007052649	-0.7345706403479887
0.4889133347106527	-0.5763016156633146	-0.8534095278041691
0.5059386442983347	-0.5611448728834001	-0.9405163606327626
0.5224946497027402	-0.54548563712119	-0.9900369522761188
0.5385665347664503	-0.5293384229875092	-0.9977343662710076
0.5541399317511461	-0.5127181814991892	-0.9614201112743285
0.5692009341777883	-0.49564028623982764	-0.8812556924836931
0.5837361092401633	-0.4781205191431297	-0.7598861551738324
0.5977325097806399	-0.4601750559120526	-0.6023825289181879
0.6111776858174706	-0.44182045108722434	-0.41598915085779786
0.6240596956134401	-0.4230736227783301	-0.20969233444040683
0.6363671162759174	-0.4039518370726961	0.0063539515662730155
0.6480890538790162	-0.38447269213528945	0.2214944203978771
0.6592151530988368	-0.3646541020148605	0.4252704905535371
0.6697356063532959	-0.34451428017110114	0.6080874438386281
0.6796411624384787	-0.32407172273796625	0.7617932092433605
0.6889231346539237	-0.3033451915385381	0.8801226471367094
0.6975734084097049	-0.2823536968670292	0.9589771544215983
0.7055844483086656	-0.2611164800537243	0.9965276136210989
0.7129493046976325	-0.23965299582885036	0.9931467277899978
0.7196616196819245	-0.21798289450153838	0.9511924294839041
0.7257156325979681	-0.19612600397020166	0.8746756899116789
0.7311061849393218	-0.1741023115807983	0.768852778587241
0.735828724731915	-0.15193194584957667	0.6397836958558613
0.7398793103548118	-0.12963515806701723	0.49389565790700923
0.7432546138033123	-0.10723230379978264	0.3375841864734954
0.7459519233917181	-0.08474382430757288	0.1768758383353516
0.7479691458936009	-0.06219022789184972	0.017167235944798694
0.7493048081179192	-0.039592071193449124	-0.13695398758249808
0.7499580579198544	-0.016969940456136458	-0.28180853367486836
0.7499286646457399	0.005655567226817915	-0.4146532985623977
0.7492170190119845	0.028263862665958893	-0.5336499637586156
0.7478241324183976	0.0508343833117882	-0.6377885456585511
0.7457516356968448	0.07334661195667735	-0.7267804329642747
0.7430017772966724	0.09578009538553724	-0.8009344133017001
0.7395774209088504	0.11811446295832172	-0.861027267432012
0.7354820425313043	0.14032944510740897	-0.9081781039082814
0.7307197269783968	0.1624048917331379	-0.9437330703348554
0.7252951638380324	0.18432079048080474	-0.9691646767151025
0.7192136428803725	0.20605728488246344	-0.9859878791506913
0.7124810489226141	0.2275946923471883	-0.9956933932621513
0.7051038561548234	0.24891352198339625	-0.9996974633165124
0.6970891219322566	0.269994492237169	-0.999306482753446
0.6884444800401022	0.2908185483306118	-0.9956943905287413
0.6791781334370866	0.3113668794844048	-0.9898905853497002
0.6692988464847877	0.3316209359090775	-0.9827761325064125
0.6588159366700518	0.35156244554956534	-0.9750862162459905
0.6477392658282852	0.37117343056800456	-0.9674170547900214
0.6360792308758818	0.39043622354989305	-0.9602357974158231
0.623846754060502	0.4093334834189704	-0.9538922280201673
0.6110532727383476	0.4278482110464815	-0.9486313830178467
0.5977107286879522	0.4459637645408361	-0.9446064385933101
0.5838315569704977	0.46366387420385474	-0.9418914260925513
0.5694286743470538	0.4809326571401621	-0.9404934932387204
0.5545154672634508	0.49775463150669136	-0.9403645453512405
0.5391057794140783	0.5141147303893748	-0.9414121798483928
0.5232138988960378	0.5299983152947301	-0.9435098754350489
0.5068545449656329	0.5453911892441802	-0.9465064215026312
0.49004285440947243	0.5602796094594026	-0.9502345803184533
0.4727943675427215	0.5746502996274477	-0.9545189709674463
0.4551250138475883	0.5884904617345581	-0.9591831553199313
0.4370510972651749	0.6017877874582703	-0.9640558970983611
0.4185892811543563	0.6145304691075907	-0.9689765588283642
0.3997565729315307	0.6267072101015483	-0.9737996003376949
0.38057030840540207	0.6383072349768308	-0.9783981476307978
0.36104813582122336	0.6493202989156436	-0.9826666125118635
0.3412079996291815	0.6597366967853726	-0.9865223604913534
0.321068123991854	0.6695472716820853	-0.9899064458771073
0.3006469960458962	0.6787434229703532	-0.9927834566977087
0.2799633489332984	0.6873171138123615	-0.995140536242354
0.2590361446178897	0.6952608781796812	-0.9969856705997466
0.23788455650267756	0.7025678273416702	-0.9983453509659592
0.21652795186412838	0.7092316558248052	-0.9992617343935684
0.19498587411938442	0.7152466468378422	-0.999789436279616
0.17327802494265052	0.7206076771581532	-0.9999920919488884
0.15142424624721668	0.7253102214750489	-0.9999388233606241
0.1294445020494168	0.7293503561864748	-0.9997007408165957
0.10735886023128278	0.7327247626458695	-0.9993475994165034
0.08518747421841634	0.7354307298565573	-0.9989447168803668
0.06295056458991392	0.7374661566115008	-0.998550244247356
0.04066840063704916	0.7388295530767751	-0.9982128647902709
0.018361281887529887	0.7395200418176201	-0.997969980009889
-0.003950480387750227	0.7395373582664289	-0.9978464253305119
-0.0262465816687227	0.738881850632558	-0.9978537424111588
-0.04850674266396835	0.737554479254334	-0.9979900199051742
-0.07071072775565462	0.7355568153941537	-0.9982402999652797
-0.09283836339469936	0.7328910394780729	-0.9985775336195236
-0.11486955642954386	0.7295599387817829	-0.9989640541288425
-0.13678431235180352	0.7255669045653858	-0.9993535234235489
-0.15856275344222923	0.7209159286598763	-0.9996932926688742
-0.18018513680058823	0.7156115995087262	-0.9999271040644727
-0.2016318722430083	0.7096590976684822	-0.9999980474717018
-0.22288354005066277	0.7030641907727491	-0.9998516729102175
-0.2439209085536404	0.6958332279644475	-0.9994391490539833
-0.26472495153407927	0.6879731338017097	-0.9987203493614298
-0.285276865432892	0.6794914016432207	-0.9976667421759516
-0.305558086344422	0.6703960865193418	-0.9962639597155112
-0.32555030678376945	0.6606957974957509	-0.9945139238172944
-0.34523549221157074	0.6503996895368535	-0.9924364138048383
-0.36459589730131664	0.6395174548766487	-0.9900699737287328
-0.38361408193460494	0.6280593139051407	-0.9874720719337198
-0.40227292690984723	0.6160360055788847	-0.9847184444845397
-0.4205556493502802	0.6034587773646628	-0.9819015741906163
-0.43844581779750413	0.5903393747256434	-0.9791282773625564
-0.45592736697682046	0.5766900301599424	-0.9765163895329101
-0.4729846122212578	0.5625234518017121	-0.97419055785205
-0.4896022635412412	0.5478528115954365	-0.9722771607511812
-0.5057654393273437	0.5326917330543861	-0.970898384316955
-0.5214596796737592	0.5170542786146839	-0.9701654899301483
-0.536670959310703	0.5009549365965907	-0.9701713102135869
-0.5513857001340471	0.4844086077852194	-0.9709820122620417
-0.5655907833210734	0.4674305916430326	-0.972628171470516
-0.5792735610215365	0.45003657216687604	-0.9750952098865456
-0.592421867613557	0.4322426034026967	-0.978313274457826
-0.6050240305144481	0.414065094631182	-0.9821466678811137
-0.617068880536758	0.39552079523812805	-0.9863830031663052
-0.6285457617804133	0.376626779283404	-0.9907223373487688
-0.6394445410522024	0.35740042978272824	-0.9947666538732884
-0.6497556168042433	0.33785942271678343	-0.9980102091101996
-0.6594699275836006	0.3180217107823164	-0.9998314355463949
-0.6685789599856178	0.2979055069001572	-0.9994872977690289
-0.6770747561039621	0.277529267495375	-0.9961112175259398
-0.684949920470914	0.25691167556482597	-0.9887159044287844
-0.6921976264818225	0.23607162354772185	-0.9762026250533568
-0.698811622298186	0.215028196014851	-0.9573785826193989
-0.7047862362242652	0.19380065219231166	-0.9309841210559593
-0.7101163815525962	0.17240840833583476	-0.8957313629904813
-0.714797560874312	0.15087101997172672	-0.8503555889662177
-0.7188258698506137	0.12920816402077612	-0.7936801141447812
-0.7221980004422701	0.10743962082138861	-0.7246945768825579
-0.7249112435944992	0.08558525606837344	-0.6426453976818853
-0.7269634913750692	0.06366500268394905	-0.5471357044595689
-0.7283532385639903	0.04169884263740971	-0.438230301066284
-0.7290795836936336	0.01970678873014307	-0.3165593845891397
-0.7291422295386446	-0.002291133637510917	-0.18341285803743004
-0.7285414830554944	-0.024274904700834377	-0.040815464102526504
-0.7272782547720313	-0.0462245285502748	0.1084281413024386
-0.7253540576278873	-0.06812005131918979	0.2607295468053583
-0.7227710052670963	-0.08994157932343136	0.41176432424988835
-0.7195318097847768	-0.11166929713617592	0.5565795289035093
-0.7156397789302383	-0.13328348558157824	0.6897655029634547
-0.7110988127693346	-0.15476453963101203	0.8056914624535852
-0.7059133998094302	-0.17609298618547692	0.8987981237625876
-0.7000886125907747	-0.19724950172822114	0.9639337348726829
-0.6936301027486056	-0.21821492983147578	0.9967130323124707
-0.6865440955507727	-0.23897029850144164	0.9938727253505047
-0.6788373839161115	-0.25949683734592155	0.9535930535649008
-0.6705173219193539	-0.2797759945488927	0.875753638926217
-0.661591817788716	-0.29978945363684023	0.7620938984604481
-0.65206932640285	-0.31951915002159753	0.6162539661378348
-0.6419588412942564	-0.33894728730478724	0.4436811816469763
-0.6312698861667104	-0.3580563533291424	0.25139900779423935
-0.6200125059346936	-0.37682913596223355	0.04764852976822273
-0.6081972572932502	-0.3952487385983747	-0.15857408205864154
-0.595835198827116	-0.41329859536474994	-0.35804928273223907
-0.5829378806683798	-0.4309624860180728	-0.5418920028537371
-0.5695173337123214	-0.4482245505184127	-0.7020889327995943
-0.5555860584015554	-0.465069303267011	-0.8319699703190317
-0.541157013088819	-0.4814816469954506	-0.9265750105426379
-0.5262436019893447	-0.49744688629357997	-0.982887931151688
-0.5108596627339481	-0.5129507407641578	-0.999923150240343
-0.4950194535343824	-0.5279793577924385	-0.9786647714008799
-0.4787376399729342	-0.5425193249192165	-0.9218722486979212
-0.46202928142836514	-0.5565576818064037	-0.8337780600726169
-0.4449098171508945	-0.5700819317843439	-0.7197108507713205
